,노선명
7687,경부선
7688,경부선
7689,경부선
7690,경부선
7691,경부선
7692,경부선
7693,경부선
7694,경부선
7695,경부선
7696,경부선
7697,경부선
7698,경부선
7699,경부선
7700,경부선
7701,경부선
7702,경부선
7703,경부선
7704,경부선
7705,논산천안선
7706,논산천안선
7707,논산천안선
7708,논산천안선
7709,논산천안선
7710,고창담양선
7711,고창담양선
7712,고창담양선
7713,고창담양선
7714,고창담양선
7715,고창담양선
7716,고창담양선
7717,고창담양선
7718,고창담양선
7719,고창담양선
7720,고창담양선
7721,논산천안선
7722,논산천안선
7723,논산천안선
7724,논산천안선
7725,논산천안선
7726,대구포항선
7727,논산천안선
7728,논산천안선
7729,논산천안선
7730,논산천안선
7731,논산천안선
7732,논산천안선
7733,논산천안선
7734,논산천안선
7735,논산천안선
7736,논산천안선
7737,논산천안선
7738,경부선
7739,경부선
7740,경부선
7741,경부선
7742,경부선
7743,경부선
7744,경부선
7745,경부선
7746,경부선
7747,경부선
7748,경부선
7749,중앙선
7750,경부선
7751,경부선
7752,경부선
7753,경부선
7754,경부선
7755,경부선
7756,경부선
7757,경부선
7758,경부선
7759,경부선
7760,경부선
7761,경부선
7762,경부선
7763,경부선
7764,경부선
7765,경부선
7766,경부선
7767,광주대구선
7768,광주대구선
7769,광주대구선
7770,광주대구선
7771,광주대구선
7772,광주대구선
7773,고창담양선
7774,고창담양선
7775,고창담양선
7776,고창담양선
7777,고창담양선
7778,고창담양선
7779,고창담양선
7780,고창담양선
7781,고창담양선
7782,고창담양선
7783,고창담양선
7784,고창담양선
7785,고창담양선
7786,고창담양선
7787,고창담양선
7788,고창담양선
7789,고창담양선
7790,고창담양선
7791,고창담양선
7792,고창담양선
7793,고창담양선
7794,고창담양선
7795,서해안선
7796,통영대전선
7797,통영대전선
7798,통영대전선
7799,통영대전선
7800,경부선
7801,경부선
7802,통영대전선
7803,논산천안선
7804,논산천안선
7805,논산천안선
7806,경부선
7807,통영대전선
7808,부산포항선
7809,통영대전선
7810,통영대전선
7811,영동선
7812,남해선(순천부산)
7813,중앙선
7814,평택제천선
7815,중앙선
7816,중앙선
7817,중앙선
7818,중앙선
7819,평택제천선
7820,중앙선
7821,중앙선
7822,중앙선
7823,중앙선
7824,중앙선
7825,중앙선
7826,경부선
7827,중부내륙선
7828,중부내륙선
7829,서해안선
7830,중부내륙선
7831,중부내륙선
7832,중부내륙선
7833,중부내륙선
7834,중부내륙선
7835,중부내륙선
7836,중부내륙선
7837,중부내륙선
7838,중부내륙선
7839,중부내륙선
7840,중부내륙선
7841,중앙선
7842,중부내륙선
7843,중부내륙선
7844,중부내륙선
7845,중부내륙선
7846,중부내륙선
7847,중부내륙선
7848,중부내륙선
7849,중부내륙선
7850,경부선
7851,경부선
7852,경부선
7853,평택제천선
7854,경부선
7855,평택제천선
7856,평택제천선
7857,평택제천선
7858,경부선
7859,경부선
7860,남해선(순천부산)
7861,평택제천선
7862,평택제천선
7863,경부선
7864,경부선
7865,경부선
7866,평택제천선
7867,경부선
7868,경부선
7869,경부선
7870,평택제천선
7871,대구포항선
7872,대구포항선
7873,대구포항선
7874,대구포항선
7875,대구포항선
7876,경부선
7877,경부선
7878,대구포항선
7879,경부선
7880,대구포항선
7881,경부선
7882,대구포항선
7883,경부선
7884,대구포항선
7885,대구포항선
7886,경부선
7887,경부선
7888,경부선
7889,중앙선
7890,경부선
7891,중앙선
7892,중앙선
7893,중앙선
7894,중앙선
7895,중앙선
7896,중앙선
7897,중앙선
7898,중앙선
7899,중앙선
7900,중앙선
7901,중앙선
7902,중앙선
7903,중앙선
7904,중앙선
7905,중부내륙선
7906,중부내륙선
7907,중부내륙선
7908,중부내륙선
7909,중부내륙선
7910,중부내륙선
7911,중부내륙선
7912,중부내륙선
7913,중부내륙선
7914,중부내륙선
7915,중부내륙선
7916,영동선
7917,중부내륙선
7918,영동선
7919,중부내륙선
7920,중부내륙선
7921,중부내륙선
7922,중부내륙선
7923,중부내륙선
7924,중부내륙선
7925,중부내륙선
7926,중부내륙선
7927,중부내륙선
7928,중부내륙선
7929,통영대전선
7930,경부선
7931,경부선
7932,경부선
7933,경부선
7934,경부선
7935,논산천안선
7936,경부선
7937,경부선
7938,경부선
7939,경부선
7940,경부선
7941,경부선
7942,경부선
7943,익산장수선
7944,서해안선
7945,대구포항선
7946,경부선
7947,대구포항선
7948,대구포항선
7949,경부선
7950,대구포항선
7951,익산장수선
7952,경부선
7953,대구포항선
7954,대구포항선
7955,대구포항선
7956,대구포항선
7957,대구포항선
7958,대구포항선
7959,대구포항선
7960,중부내륙선
7961,중부내륙선
7962,중부내륙선
7963,중부내륙선
7964,중부내륙선
7965,중부내륙선
7966,중부내륙선
7967,중부내륙선
7968,중부내륙선
7969,중부내륙선
7970,중부내륙선
7971,중부내륙선
7972,중부내륙선
7973,중부내륙선
7974,중부내륙선
7975,중부내륙선
7976,중부내륙선
7977,중부내륙선
7978,중부내륙선
7979,중부내륙선
7980,중부내륙선
7981,중부내륙선
7982,중부내륙선
7983,중부내륙선
7984,중부내륙선
7985,중부내륙선
7986,중부내륙선
7987,중부내륙선
7988,중부내륙선
7989,중부내륙선
7990,중부내륙선
7991,중부내륙선
7992,중부내륙선
7993,중부내륙선
7994,중부내륙선
7995,중부내륙선
7996,중부내륙선
7997,중부내륙선
7998,중부내륙선
7999,중부내륙선
8000,중부내륙선
8001,중부내륙선
8002,경부선
8003,영동선
8004,경부선
8005,영동선
8006,경부선
8007,경부선
8008,경부선
8009,경부선
8010,경부선
8011,영동선
8012,경부선
8013,경부선
8014,경부선
8015,경부선
8016,경부선
8017,경부선
8018,경부선
8019,경부선
8020,경부선
8021,경부선
8022,경부선
8023,경부선
8024,경부선
8025,대구포항선
8026,대구포항선
8027,대구포항선
8028,대구포항선
8029,대구포항선
8030,서해안선
8031,서해안선
8032,대구포항선
8033,대구포항선
8034,서해안선
8035,서해안선
8036,대구포항선
8037,대구포항선
8038,영동선
8039,영동선
8040,영동선
8041,중부내륙선
8042,중부내륙선
8043,중부내륙선
8044,동해선
8045,중부내륙선
8046,중부내륙선
8047,중부내륙선
8048,중부내륙선
8049,중부내륙선
8050,중부내륙선
8051,중부내륙선
8052,중부내륙선
8053,중부내륙선
8054,중부내륙선
8055,중부내륙선
8056,동해선
8057,중부내륙선
8058,중부내륙선
8059,중부내륙선
8060,경부선
8061,영동선
8062,중부내륙선
8063,중부내륙선
8064,중부내륙선
8065,경부선
8066,중부내륙선
8067,중부내륙선
8068,중부내륙선
8069,중부내륙선
8070,중부내륙선
8071,중부내륙선
8072,중부내륙선
8073,중부내륙선
8074,경부선
8075,경부선
8076,중부내륙선
8077,중부내륙선
8078,남해선(순천부산)
8079,경부선
8080,중부내륙선
8081,제2경인선
8082,경부선
8083,경부선
8084,경부선
8085,경부선
8086,경부선
8087,경부선
8088,경부선
8089,경부선
8090,경부선
8091,경부선
8092,경부선
8093,경부선
8094,경부선
8095,경부선
8096,경부선
8097,경부선
8098,대구포항선
8099,대구포항선
8100,중앙선
8101,중앙선
8102,중앙선
8103,중앙선
8104,대구포항선
8105,중앙선
8106,중앙선
8107,대구포항선
8108,대구포항선
8109,(조회용)88올림픽선
8110,(조회용)88올림픽선
8111,(조회용)88올림픽선
8112,(조회용)88올림픽선
8113,광주대구선
8114,중부내륙선
8115,중부내륙선
8116,중부내륙선
8117,중부내륙선
8118,중부내륙선
8119,중부내륙선
8120,남해선(순천부산)
8121,남해선(순천부산)
8122,남해선(순천부산)
8123,남해선(순천부산)
8124,경부선
8125,중부내륙선
8126,경부선
8127,중부내륙선
8128,중부내륙선
8129,중부내륙선
8130,중부내륙선
8131,중부내륙선
8132,중부내륙선
8133,서울외곽순환선
8134,서해안선
8135,영동선
8136,영동선
8137,영동선
8138,영동선
8139,영동선
8140,중부내륙선
8141,중부내륙선
8142,중부내륙선
8143,중부내륙선
8144,중부내륙선
8145,중부내륙선
8146,중부내륙선
8147,영동선
8148,중부내륙선
8149,중부내륙선
8150,대구포항선
8151,대구포항선
8152,대구포항선
8153,대구포항선
8154,대구포항선
8155,대구포항선
8156,대구포항선
8157,대구포항선
8158,대구포항선
8159,대구포항선
8160,대구포항선
8161,대구포항선
8162,대구포항선
8163,대구포항선
8164,대구포항선
8165,(조회용)88올림픽선
8166,(조회용)88올림픽선
8167,(조회용)88올림픽선
8168,(조회용)88올림픽선
8169,통영대전선
8170,당진대전선
8171,광주대구선
8172,광주대구선
8173,영동선
8174,광주대구선
8175,광주대구선
8176,영동선
8177,영동선
8178,영동선
8179,영동선
8180,영동선
8181,광주대구선
8182,경부선
8183,광주대구선
8184,광주대구선
8185,광주대구선
8186,중앙선
8187,중부내륙선
8188,평택제천선
8189,중부내륙선
8190,중부내륙선
8191,평택제천선
8192,광주대구선
8193,중부내륙선
8194,중부내륙선
8195,중부내륙선
8196,중부내륙선
8197,중부내륙선
8198,중부내륙선
8199,광주대구선
8200,중부내륙선
8201,중부내륙선
8202,중부내륙선
8203,중부내륙선
8204,중부내륙선
8205,중부내륙선
8206,중부내륙선
8207,중부내륙선
8208,중부내륙선
8209,중부내륙선
8210,중부내륙선
8211,중부내륙선
8212,평택제천선
8213,평택제천선
8214,평택제천선
8215,평택제천선
8216,중부내륙선
8217,중부내륙선
8218,서울외곽순환선
8219,중부내륙선
8220,광주대구선
8221,중부내륙선
8222,광주대구선
8223,경부선
8224,중부내륙선
8225,중부내륙선
8226,대구포항선
8227,대구포항선
8228,대구포항선
8229,대구포항선
8230,대구포항선
8231,대구포항선
8232,대구포항선
8233,대구포항선
8234,대구포항선
8235,대구포항선
8236,대구포항선
8237,중부내륙선
8238,대구포항선
8239,대구포항선
8240,대구포항선
8241,대구포항선
8242,대구포항선
8243,대구포항선
8244,통영대전선
8245,통영대전선
8246,통영대전선
8247,영동선
8248,영동선
8249,통영대전선
8250,통영대전선
8251,(조회용)88올림픽선
8252,경부선
8253,(조회용)88올림픽선
8254,중부내륙선
8255,경부선
8256,서울외곽순환선
8257,중부내륙선
8258,중부내륙선
8259,중부내륙선
8260,중부내륙선
8261,중부내륙선
8262,중부내륙선
8263,중부내륙선
8264,중부내륙선
8265,중부내륙선
8266,중부내륙선
8267,중부내륙선
8268,중부내륙선
8269,중부내륙선
8270,중부내륙선
8271,중부내륙선
8272,서해안선
8273,중부내륙선
8274,서해안선
8275,중부내륙선
8276,광주대구선
8277,영동선
8278,영동선
8279,동해선
8280,경부선
8281,서울외곽순환선
8282,청주상주선
8283,청주상주선
8284,중부내륙선
8285,중부내륙선
8286,중부내륙선
8287,중부내륙선
8288,중부내륙선
8289,평택제천선
8290,평택제천선
8291,동해선
8292,대구포항선
8293,대구포항선
8294,대구포항선
8295,대구포항선
8296,대구포항선
8297,대구포항선
8298,대구포항선
8299,대구포항선
8300,대구포항선
8301,대구포항선
8302,대구포항선
8303,대구포항선
8304,대구포항선
8305,대구포항선
8306,대구포항선
8307,대구포항선
8308,영동선
8309,중앙선의 지선
8310,중부내륙선
8311,울산선
8312,울산선
8313,(조회용)88올림픽선
8314,(조회용)88올림픽선
8315,광주대구선
8316,광주대구선
8317,통영대전선
8318,광주대구선
8319,광주대구선
8320,광주대구선
8321,광주대구선
8322,광주대구선
8323,광주대구선
8324,광주대구선
8325,중부내륙선
8326,(조회용)88올림픽선
8327,중부내륙선
8328,중부내륙선
8329,중부내륙선
8330,중부내륙선
8331,중부내륙선
8332,중부내륙선
8333,중부내륙선
8334,중부내륙선
8335,중부내륙선
8336,중부내륙선
8337,중부내륙선
8338,중부내륙선
8339,중부내륙선
8340,중부내륙선
8341,중앙선
8342,중앙선
8343,중앙선
8344,제2경인선
8345,서울외곽순환선
8346,논산천안선
8347,경부선
8348,경부선
8349,경부선
8350,경부선
8351,경부선
8352,경부선
8353,경부선
8354,경부선
8355,경부선
8356,경부선
8357,경부선
8358,경부선
8359,경부선
8360,경부선
8361,경부선
8362,경부선
8363,경부선
8364,경부선
8365,경부선
8366,대구포항선
8367,대구포항선
8368,대구포항선
8369,대구포항선
8370,대구포항선
8371,대구포항선
8372,대구포항선
8373,대구포항선
8374,대구포항선
8375,대구포항선
8376,대구포항선
8377,대구포항선
8378,대구포항선
8379,대구포항선
8380,대구포항선
8381,광주대구선
8382,광주대구선
8383,광주대구선
8384,광주대구선
8385,광주대구선
8386,광주대구선
8387,광주대구선
8388,광주대구선
8389,광주대구선
8390,광주대구선
8391,광주대구선
8392,(조회용)88올림픽선
8393,(조회용)88올림픽선
8394,(조회용)88올림픽선
8395,(조회용)88올림픽선
8396,(조회용)88올림픽선
8397,(조회용)88올림픽선
8398,중앙선
8399,중앙선
